-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 06/01/2025 in LST
Location: Latitude  39.6067   Longitude -105.8778 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2931.16 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,PRECTOTCORR
2023,7,9,22,0.0,10.64,67.15,0.0
2023,7,9,23,0.0,9.15,72.9,0.01
2023,7,10,0,0.0,8.01,75.09,0.02
2023,7,10,1,0.0,7.3,72.27,0.01
2023,7,10,2,0.0,6.71,68.1,0.0
2023,7,10,3,0.0,6.07,64.68,0.0
2023,7,10,4,0.0,6.14,59.12,0.0
2023,7,10,5,75.95,9.6,49.78,0.57
2023,7,10,6,210.15,15.0,38.53,0.58
2023,7,10,7,354.35,19.33,32.11,0.65
2023,7,10,8,476.5,21.83,26.08,0.3
2023,7,10,9,660.28,23.04,24.23,0.09
2023,7,10,10,677.42,24.02,22.96,0.03
2023,7,10,11,835.88,24.74,21.3,0.02
2023,7,10,12,852.75,25.15,19.91,0.04
2023,7,10,13,733.45,25.18,19.27,0.07
2023,7,10,14,617.75,24.89,19.46,0.21
2023,7,10,15,502.7,24.23,20.73,0.38
2023,7,10,16,436.6,23.38,22.74,0.69
2023,7,10,17,260.48,21.9,25.76,0.18
2023,7,10,18,107.85,18.89,40.14,0.03
2023,7,10,19,6.43,15.2,55.07,0.01
2023,7,10,20,0.0,13.75,55.7,0.01
2023,7,10,21,0.0,12.0,58.95,0.0
2023,7,10,22,0.0,10.66,61.02,0.0
2023,7,10,23,0.0,9.72,62.1,0.0
2023,7,11,0,0.0,8.97,62.79,0.01
2023,7,11,1,0.0,8.41,63.12,0.01
2023,7,11,2,0.0,7.85,64.14,0.01
2023,7,11,3,0.0,7.16,66.68,0.0
2023,7,11,4,0.0,6.55,69.54,0.0
2023,7,11,5,90.3,9.67,60.85,0.0
2023,7,11,6,280.15,14.72,44.41,0.0
2023,7,11,7,486.73,18.81,32.56,0.0
2023,7,11,8,680.2,21.06,25.05,0.0
2023,7,11,9,842.45,22.67,21.4,0.0
2023,7,11,10,958.83,24.11,18.81,0.0
2023,7,11,11,1025.85,25.26,16.95,0.0
2023,7,11,12,1030.95,26.07,15.7,0.0
2023,7,11,13,951.28,26.43,15.13,0.0
2023,7,11,14,818.38,26.26,15.18,0.0
2023,7,11,15,653.75,25.62,15.77,0.0
2023,7,11,16,482.1,24.45,16.98,0.0
2023,7,11,17,292.05,22.77,18.84,0.0
2023,7,11,18,118.6,19.29,33.42,0.0
2023,7,11,19,6.45,15.21,43.08,0.0
2023,7,11,20,0.0,13.73,45.15,0.0
2023,7,11,21,0.0,11.83,51.22,0.01
2023,7,11,22,0.0,10.13,54.73,0.08
2023,7,11,23,0.0,8.86,56.46,1.45
2023,7,12,0,0.0,8.66,57.42,2.46
2023,7,12,1,0.0,9.23,60.09,0.28
2023,7,12,2,0.0,9.93,67.49,0.0
2023,7,12,3,0.0,9.14,79.89,0.0
2023,7,12,4,0.0,8.01,87.77,0.0
2023,7,12,5,84.03,10.28,73.77,0.0
2023,7,12,6,268.12,14.44,53.68,0.0
2023,7,12,7,472.27,18.71,30.79,0.0
2023,7,12,8,662.67,21.14,22.4,0.0
2023,7,12,9,761.35,22.9,19.66,0.0
2023,7,12,10,845.35,24.55,17.99,0.0
2023,7,12,11,890.85,25.91,16.99,0.01
2023,7,12,12,826.12,26.88,16.66,0.24
2023,7,12,13,603.58,27.29,17.14,0.74
2023,7,12,14,530.1,26.94,18.69,1.14
2023,7,12,15,489.85,26.16,21.19,1.44
2023,7,12,16,376.23,25.04,24.09,1.37
2023,7,12,17,218.12,23.15,28.89,0.9
2023,7,12,18,88.38,20.19,43.37,0.73
2023,7,12,19,4.85,16.63,57.76,0.57
2023,7,12,20,0.0,15.69,57.51,0.5
2023,7,12,21,0.0,15.12,56.51,0.46
2023,7,12,22,0.0,14.47,55.79,0.25
2023,7,12,23,0.0,13.23,57.66,0.06
2023,7,13,0,0.0,11.79,60.96,0.02
2023,7,13,1,0.0,10.04,66.5,0.03
2023,7,13,2,0.0,8.73,70.69,0.02
2023,7,13,3,0.0,8.07,72.12,0.01
2023,7,13,4,0.0,7.76,71.61,0.0
2023,7,13,5,79.85,10.4,62.49,0.0
2023,7,13,6,254.93,15.34,43.9,0.0
2023,7,13,7,444.65,19.65,27.96,0.0
2023,7,13,8,619.05,21.86,23.04,0.0
2023,7,13,9,711.72,23.47,20.9,0.0
2023,7,13,10,700.65,24.84,19.54,0.0
2023,7,13,11,750.17,25.91,18.7,0.0
2023,7,13,12,742.0,26.63,18.21,0.0
2023,7,13,13,651.65,26.86,18.15,0.0
2023,7,13,14,584.25,26.55,18.51,0.0
2023,7,13,15,453.88,25.82,19.02,0.0
2023,7,13,16,364.2,24.72,19.82,0.0
2023,7,13,17,214.5,23.14,21.92,0.0
2023,7,13,18,83.55,20.02,34.64,0.0
2023,7,13,19,4.47,15.03,53.48,0.0
2023,7,13,20,0.0,13.51,57.56,0.0
2023,7,13,21,0.0,12.35,58.98,0.0
2023,7,13,22,0.0,11.52,60.17,0.0
2023,7,13,23,0.0,10.7,61.82,0.0
2023,7,14,0,0.0,9.96,63.34,0.0
2023,7,14,1,0.0,9.54,61.76,0.0
2023,7,14,2,0.0,8.76,61.94,0.0
2023,7,14,3,0.0,8.73,60.55,0.0
2023,7,14,4,0.0,8.59,59.51,0.0
2023,7,14,5,77.7,9.88,52.49,0.02
2023,7,14,6,266.7,13.01,39.53,0.01
2023,7,14,7,474.67,16.54,26.53,0.0
2023,7,14,8,672.85,18.71,20.04,0.0
2023,7,14,9,827.6,20.46,17.69,0.0
2023,7,14,10,907.1,21.95,17.06,0.0
2023,7,14,11,945.55,23.03,17.29,0.0
2023,7,14,12,948.58,23.74,17.69,0.0
2023,7,14,13,881.58,24.03,18.27,0.0
2023,7,14,14,751.65,23.87,19.22,0.02
2023,7,14,15,628.22,23.23,20.79,0.02
2023,7,14,16,442.9,22.06,23.07,0.03
2023,7,14,17,258.77,20.38,26.35,0.03
2023,7,14,18,100.45,17.68,35.55,0.02
2023,7,14,19,4.9,12.56,57.31,0.02
2023,7,14,20,0.0,11.92,57.33,0.04
2023,7,14,21,0.0,11.95,55.82,0.09
2023,7,14,22,0.0,11.39,57.31,0.18
2023,7,14,23,0.0,10.61,59.45,0.19
2023,7,15,0,0.0,9.53,63.02,0.13
2023,7,15,1,0.0,8.0,69.01,0.14
2023,7,15,2,0.0,6.39,76.07,0.12
2023,7,15,3,0.0,5.15,81.32,0.1
2023,7,15,4,0.0,4.57,81.97,0.08
2023,7,15,5,71.35,7.59,65.11,0.21
2023,7,15,6,257.08,12.1,46.65,0.19
2023,7,15,7,467.88,16.68,33.05,0.13
2023,7,15,8,661.75,19.41,25.59,0.07
2023,7,15,9,807.58,21.43,20.69,0.06
2023,7,15,10,860.28,23.08,17.93,0.05
2023,7,15,11,888.97,24.35,16.3,0.04
2023,7,15,12,883.8,25.09,15.63,0.1
2023,7,15,13,863.15,25.3,15.86,0.28
2023,7,15,14,751.7,24.89,17.1,0.25
2023,7,15,15,607.7,23.96,19.24,0.42
2023,7,15,16,411.23,22.62,22.13,0.94
2023,7,15,17,244.55,20.74,26.11,1.08
2023,7,15,18,99.78,17.44,40.5,1.28
2023,7,15,19,5.18,13.66,55.19,1.16
2023,7,15,20,0.0,12.65,57.1,0.92
2023,7,15,21,0.0,10.82,63.45,0.66
2023,7,15,22,0.0,9.04,69.17,0.47
2023,7,15,23,0.0,7.72,72.34,0.19
2023,7,16,0,0.0,7.04,71.38,0.05
2023,7,16,1,0.0,6.53,66.64,0.01
2023,7,16,2,0.0,6.12,61.44,0.0
2023,7,16,3,0.0,5.77,59.94,0.0
2023,7,16,4,0.0,5.41,61.21,0.0
2023,7,16,5,80.93,8.17,54.59,0.0
2023,7,16,6,276.25,13.34,39.76,0.0
2023,7,16,7,484.48,17.6,25.03,0.0
2023,7,16,8,679.75,20.22,18.22,0.0
2023,7,16,9,843.0,22.36,15.38,0.0
2023,7,16,10,961.8,24.22,13.74,0.0
2023,7,16,11,1026.88,25.61,12.96,0.0
2023,7,16,12,1028.72,26.49,12.67,0.0
2023,7,16,13,952.38,26.9,12.62,0.0
2023,7,16,14,869.05,26.71,12.99,0.0
2023,7,16,15,719.38,25.99,13.55,0.0
2023,7,16,16,523.88,24.82,14.42,0.0
2023,7,16,17,320.98,22.88,17.0,0.0
2023,7,16,18,121.97,19.2,30.27,0.0
2023,7,16,19,5.5,13.43,46.91,0.0
2023,7,16,20,0.0,12.03,48.65,0.0
2023,7,16,21,0.0,10.76,51.58,0.0
2023,7,16,22,0.0,9.77,52.23,0.0
2023,7,16,23,0.0,9.18,51.04,0.0
2023,7,17,0,0.0,9.07,49.19,0.01
2023,7,17,1,0.0,8.88,48.79,0.05
2023,7,17,2,0.0,8.57,50.34,0.11
2023,7,17,3,0.0,8.06,53.72,0.0
2023,7,17,4,0.0,7.56,56.58,0.0
2023,7,17,5,79.28,10.05,52.6,0.0
2023,7,17,6,271.7,15.62,35.55,0.0
2023,7,17,7,477.58,20.41,24.13,0.0
2023,7,17,8,672.92,23.69,16.84,0.0
2023,7,17,9,826.78,25.64,13.54,0.0
2023,7,17,10,937.97,27.35,11.77,0.0
2023,7,17,11,990.53,28.58,10.95,0.0
2023,7,17,12,998.3,29.54,10.74,0.0
2023,7,17,13,860.35,29.79,11.21,0.0
2023,7,17,14,577.08,29.33,12.7,0.01
2023,7,17,15,463.08,27.36,16.08,0.04
2023,7,17,16,261.1,25.42,20.24,0.1
2023,7,17,17,152.15,23.43,26.68,0.05
2023,7,17,18,66.0,21.09,41.25,0.0
2023,7,17,19,3.78,17.65,45.96,0.0
2023,7,17,20,0.0,15.65,48.44,0.0
2023,7,17,21,0.0,14.44,49.77,0.0
2023,7,17,22,0.0,13.51,51.0,0.0
2023,7,17,23,0.0,12.85,51.06,0.0
2023,7,18,0,0.0,12.06,50.89,0.0
2023,7,18,1,0.0,11.76,48.72,0.0
2023,7,18,2,0.0,11.89,46.64,0.0
2023,7,18,3,0.0,11.34,48.63,0.02
2023,7,18,4,0.0,10.57,51.92,0.16
2023,7,18,5,65.35,12.18,53.1,6.59
2023,7,18,6,248.65,17.11,44.47,0.41
2023,7,18,7,441.6,21.7,27.23,0.18
2023,7,18,8,634.15,23.61,22.79,0.03
2023,7,18,9,803.83,24.55,21.28,0.03
2023,7,18,10,820.3,25.35,20.25,0.13
2023,7,18,11,796.5,26.52,18.93,0.31
2023,7,18,12,744.6,27.69,17.73,0.55
2023,7,18,13,498.5,27.47,18.68,0.69
2023,7,18,14,420.38,26.72,20.74,0.66
2023,7,18,15,392.58,25.69,23.36,0.45
2023,7,18,16,258.23,24.47,26.1,0.39
2023,7,18,17,140.77,22.87,29.78,0.45
2023,7,18,18,42.58,20.66,41.59,0.34
2023,7,18,19,1.77,17.75,50.93,0.23
2023,7,18,20,0.0,15.17,58.26,0.19
2023,7,18,21,0.0,15.36,59.53,0.77
2023,7,18,22,0.0,13.96,69.12,4.28
2023,7,18,23,0.0,12.68,79.44,3.14
2023,7,19,0,0.0,12.42,81.3,1.28
2023,7,19,1,0.0,12.86,75.57,0.54
2023,7,19,2,0.0,12.97,69.4,0.43
2023,7,19,3,0.0,12.49,70.09,0.21
2023,7,19,4,0.0,11.41,74.67,0.01
2023,7,19,5,46.45,12.2,70.97,0.02
2023,7,19,6,199.93,15.57,57.49,0.0
2023,7,19,7,369.58,18.84,45.06,0.34
2023,7,19,8,550.7,21.18,38.22,4.86
2023,7,19,9,628.3,22.67,34.86,7.77
2023,7,19,10,654.65,23.23,33.18,11.0
2023,7,19,11,633.7,23.4,32.76,11.46
2023,7,19,12,697.47,23.35,33.14,8.5
2023,7,19,13,556.75,23.37,33.05,8.54
2023,7,19,14,518.53,23.2,33.39,8.82
2023,7,19,15,475.27,22.71,34.52,14.0
2023,7,19,16,332.35,21.7,37.43,16.02
2023,7,19,17,191.12,20.22,43.35,11.91
2023,7,19,18,69.8,17.74,58.7,8.73
2023,7,19,19,3.28,14.24,75.86,4.75
2023,7,19,20,0.0,13.03,79.96,3.21
2023,7,19,21,0.0,12.14,83.81,2.72
2023,7,19,22,0.0,11.19,88.22,1.26
2023,7,19,23,0.0,9.88,95.57,0.19
2023,7,20,0,0.0,10.33,94.42,0.75
2023,7,20,1,0.0,10.88,92.4,1.12
2023,7,20,2,0.0,11.19,91.77,1.25
2023,7,20,3,0.0,10.21,95.44,3.15
2023,7,20,4,0.0,9.06,99.12,3.07
2023,7,20,5,50.42,10.52,92.44,0.97
2023,7,20,6,218.65,12.86,83.09,0.19
2023,7,20,7,396.45,17.99,52.12,0.31
2023,7,20,8,596.53,21.38,36.1,0.33
2023,7,20,9,772.28,23.15,30.45,0.72
2023,7,20,10,736.75,24.32,27.41,1.11
2023,7,20,11,563.6,25.01,26.14,1.43
2023,7,20,12,614.78,25.02,26.8,1.74
2023,7,20,13,472.2,24.57,28.93,1.96
2023,7,20,14,463.92,23.15,33.91,4.8
2023,7,20,15,430.02,21.61,39.03,8.18
2023,7,20,16,315.35,20.59,42.66,12.66
2023,7,20,17,180.82,19.0,49.3,15.36
2023,7,20,18,63.9,16.1,65.92,17.77
2023,7,20,19,2.9,12.12,89.45,17.19
2023,7,20,20,0.0,11.02,95.84,12.65
2023,7,20,21,0.0,9.99,99.12,6.18
2023,7,20,22,0.0,9.18,100.0,2.48
2023,7,20,23,0.0,8.59,100.0,0.69
2023,7,21,0,0.0,7.87,100.0,1.0
2023,7,21,1,0.0,7.72,100.0,2.33
2023,7,21,2,0.0,7.83,100.0,1.66
2023,7,21,3,0.0,7.83,98.77,0.76
2023,7,21,4,0.0,7.62,97.66,1.06
2023,7,21,5,63.25,8.29,94.67,1.75
2023,7,21,6,246.07,10.18,87.61,0.91
2023,7,21,7,447.48,14.21,61.64,1.76
2023,7,21,8,651.55,18.36,37.68,1.25
2023,7,21,9,814.45,20.61,29.9,0.44
2023,7,21,10,930.15,22.41,25.5,0.29
2023,7,21,11,983.7,23.82,23.17,0.11
2023,7,21,12,980.78,24.76,22.48,0.1
2023,7,21,13,915.22,25.07,22.97,0.14
2023,7,21,14,760.53,24.64,24.52,0.31
2023,7,21,15,581.95,23.4,27.27,0.85
2023,7,21,16,412.12,21.79,30.87,1.28
2023,7,21,17,249.7,20.01,35.35,1.76
2023,7,21,18,102.82,17.19,47.15,2.53
2023,7,21,19,0.0,12.8,67.82,1.24
2023,7,21,20,0.0,11.8,74.05,0.77
2023,7,21,21,0.0,11.22,77.71,0.35
2023,7,21,22,0.0,10.14,83.86,0.08
2023,7,21,23,0.0,8.65,92.18,0.03
2023,7,22,0,0.0,7.77,95.67,0.0
2023,7,22,1,0.0,7.37,93.58,0.0
2023,7,22,2,0.0,7.04,88.81,0.0
2023,7,22,3,0.0,6.63,84.25,0.0
2023,7,22,4,0.0,6.15,81.22,0.0
2023,7,22,5,62.85,8.69,69.4,0.0
2023,7,22,6,251.8,13.67,48.62,0.0
2023,7,22,7,450.0,18.01,35.15,0.0
2023,7,22,8,640.53,20.17,29.85,0.01
2023,7,22,9,784.85,21.81,26.37,0.01
2023,7,22,10,881.17,23.27,23.68,0.02
2023,7,22,11,920.83,24.52,21.62,0.02
2023,7,22,12,934.5,25.43,20.11,0.03
2023,7,22,13,873.53,25.89,19.25,0.06
2023,7,22,14,785.65,25.76,19.18,0.09
2023,7,22,15,584.95,25.03,19.74,0.06
2023,7,22,16,428.75,24.06,20.57,0.04
2023,7,22,17,250.75,22.35,23.21,0.02
2023,7,22,18,104.57,18.59,39.1,0.01
2023,7,22,19,0.0,15.28,46.13,0.01
2023,7,22,20,0.0,14.75,45.56,0.0
2023,7,22,21,0.0,12.98,49.8,0.0
2023,7,22,22,0.0,10.9,56.06,0.0
2023,7,22,23,0.0,9.74,59.32,0.0
2023,7,23,0,0.0,9.08,60.39,0.0
2023,7,23,1,0.0,8.44,60.53,0.0
2023,7,23,2,0.0,7.85,59.18,0.0
2023,7,23,3,0.0,7.42,56.12,0.0
2023,7,23,4,0.0,7.14,52.52,0.0
2023,7,23,5,61.03,9.25,46.9,0.0
2023,7,23,6,248.82,15.85,31.58,0.0
2023,7,23,7,447.85,20.78,21.91,0.0
2023,7,23,8,642.58,23.74,17.27,0.0
2023,7,23,9,805.6,25.28,16.03,0.0
2023,7,23,10,892.6,26.62,15.11,0.0
2023,7,23,11,897.0,27.72,14.03,0.0
2023,7,23,12,852.35,28.48,13.27,0.0
2023,7,23,13,700.97,28.74,12.98,0.0
2023,7,23,14,544.83,28.19,13.55,0.0
2023,7,23,15,381.52,26.38,16.18,0.03
2023,7,23,16,226.15,24.14,20.16,0.23
2023,7,23,17,133.73,22.07,26.52,0.36
2023,7,23,18,49.95,19.34,41.63,0.46
2023,7,23,19,0.0,17.33,44.03,0.72
2023,7,23,20,0.0,14.75,50.76,0.17
2023,7,23,21,0.0,12.72,56.84,0.04
2023,7,23,22,0.0,12.37,57.77,0.02
2023,7,23,23,0.0,12.29,57.25,0.0
2023,7,24,0,0.0,12.22,56.52,0.0
2023,7,24,1,0.0,12.51,55.83,0.0
2023,7,24,2,0.0,12.57,57.1,0.0
2023,7,24,3,0.0,11.21,62.82,0.0
2023,7,24,4,0.0,10.2,66.47,0.0
2023,7,24,5,54.8,12.26,60.42,0.0
2023,7,24,6,238.8,16.66,47.96,0.0
2023,7,24,7,442.33,21.14,33.08,0.0
2023,7,24,8,637.6,24.45,23.67,0.0
2023,7,24,9,799.6,26.57,21.13,0.0
2023,7,24,10,844.08,27.94,19.68,0.04
2023,7,24,11,869.83,29.07,18.71,0.2
2023,7,24,12,865.0,29.52,18.62,0.97
2023,7,24,13,807.08,28.85,20.22,2.02
2023,7,24,14,605.95,27.72,22.75,3.24
2023,7,24,15,371.17,26.67,24.92,4.74
2023,7,24,16,169.43,25.5,27.27,2.6
2023,7,24,17,91.9,23.91,30.94,0.99
2023,7,24,18,39.45,21.17,45.02,2.98
2023,7,24,19,0.0,17.83,55.96,1.03
2023,7,24,20,0.0,15.58,65.31,0.14
2023,7,24,21,0.0,14.83,64.97,0.76
2023,7,24,22,0.0,13.91,65.6,0.94
2023,7,24,23,0.0,12.96,66.76,0.51
2023,7,25,0,0.0,12.33,66.6,0.47
2023,7,25,1,0.0,12.09,65.45,0.62
2023,7,25,2,0.0,12.57,62.94,0.61
2023,7,25,3,0.0,12.82,62.95,0.28
2023,7,25,4,0.0,12.52,67.8,0.13
2023,7,25,5,43.97,13.35,67.69,0.03
2023,7,25,6,213.07,16.74,56.06,0.08
2023,7,25,7,384.92,21.09,37.93,0.38
2023,7,25,8,570.22,23.35,29.31,0.93
2023,7,25,9,750.4,24.99,25.28,0.86
2023,7,25,10,817.0,26.27,23.83,0.68
2023,7,25,11,812.47,27.17,22.81,0.46
2023,7,25,12,762.88,27.56,22.23,0.36
2023,7,25,13,713.05,27.29,22.71,0.41
2023,7,25,14,531.47,26.22,24.76,0.38
2023,7,25,15,432.52,24.87,27.86,0.43
2023,7,25,16,385.3,23.61,31.04,0.45
2023,7,25,17,213.75,22.3,34.33,0.43
2023,7,25,18,76.82,19.69,47.85,0.32
2023,7,25,19,0.0,17.23,51.51,0.2
2023,7,25,20,0.0,15.82,57.78,0.09
2023,7,25,21,0.0,14.39,63.77,0.24
2023,7,25,22,0.0,13.37,67.3,0.78
2023,7,25,23,0.0,12.36,70.85,1.09
2023,7,26,0,0.0,11.53,74.05,2.05
2023,7,26,1,0.0,11.02,76.23,2.6
2023,7,26,2,0.0,11.17,75.46,0.43
2023,7,26,3,0.0,11.0,75.16,0.03
2023,7,26,4,0.0,10.08,77.67,0.1
2023,7,26,5,50.0,11.84,71.09,0.03
2023,7,26,6,229.12,16.61,52.32,0.04
2023,7,26,7,427.3,20.89,36.44,0.18
2023,7,26,8,620.35,23.45,29.53,0.46
2023,7,26,9,742.35,24.97,26.95,0.51
2023,7,26,10,735.3,26.18,25.22,1.01
2023,7,26,11,723.2,26.45,25.18,1.57
2023,7,26,12,635.67,25.97,26.9,2.96
2023,7,26,13,640.95,25.27,29.01,3.58
2023,7,26,14,559.15,24.49,30.98,3.71
2023,7,26,15,475.08,23.66,32.96,2.73
2023,7,26,16,349.27,22.66,34.88,1.8
2023,7,26,17,199.82,21.73,36.77,1.67
2023,7,26,18,73.97,19.32,49.27,1.91
2023,7,26,19,0.0,16.37,58.04,4.07
2023,7,26,20,0.0,14.1,67.41,7.61
2023,7,26,21,0.0,13.23,70.16,3.67
2023,7,26,22,0.0,12.91,69.34,0.33
2023,7,26,23,0.0,12.29,69.73,0.01
2023,7,27,0,0.0,11.2,74.82,0.02
2023,7,27,1,0.0,10.48,81.46,0.07
2023,7,27,2,0.0,9.87,84.16,0.04
2023,7,27,3,0.0,9.36,85.01,0.0
2023,7,27,4,0.0,8.31,86.95,0.0
2023,7,27,5,49.28,9.94,79.69,0.0
2023,7,27,6,229.6,13.55,64.33,0.0
2023,7,27,7,426.92,18.76,41.37,0.0
2023,7,27,8,618.22,22.44,29.42,0.02
2023,7,27,9,752.65,24.6,23.89,0.09
2023,7,27,10,782.88,26.14,20.44,0.26
2023,7,27,11,737.85,26.89,19.35,0.8
2023,7,27,12,779.47,26.73,20.45,0.48
2023,7,27,13,641.55,26.09,22.63,0.24
2023,7,27,14,481.48,24.79,25.7,0.24
2023,7,27,15,251.43,22.88,29.54,0.43
2023,7,27,16,125.2,21.83,32.1,1.1
2023,7,27,17,153.88,20.41,36.21,4.23
2023,7,27,18,65.03,17.17,53.17,7.5
2023,7,27,19,0.0,14.22,67.6,5.46
2023,7,27,20,0.0,12.7,76.53,1.17
2023,7,27,21,0.0,11.9,80.24,0.12
2023,7,27,22,0.0,11.72,78.95,0.0
2023,7,27,23,0.0,12.12,73.25,0.0
2023,7,28,0,0.0,12.44,67.65,0.01
2023,7,28,1,0.0,10.65,73.74,0.02
2023,7,28,2,0.0,8.92,84.35,0.08
2023,7,28,3,0.0,9.29,84.92,0.07
2023,7,28,4,0.0,10.72,77.06,0.06
2023,7,28,5,45.35,10.92,75.77,0.17
2023,7,28,6,221.3,15.04,63.4,0.17
2023,7,28,7,417.55,19.91,39.59,0.25
2023,7,28,8,611.8,23.41,27.52,0.26
2023,7,28,9,762.28,24.84,24.42,0.3
2023,7,28,10,765.55,26.01,22.4,0.36
2023,7,28,11,645.3,26.84,21.32,0.48
2023,7,28,12,553.45,26.99,21.62,1.0
2023,7,28,13,437.77,26.25,23.6,1.69
2023,7,28,14,448.38,24.49,27.79,2.32
2023,7,28,15,393.5,22.46,32.94,2.4
2023,7,28,16,359.9,20.9,37.64,2.18
2023,7,28,17,196.6,19.21,43.05,4.17
2023,7,28,18,67.22,16.99,54.22,2.78
2023,7,28,19,0.0,13.59,69.85,2.75
2023,7,28,20,0.0,12.11,75.27,1.97
2023,7,28,21,0.0,11.01,79.99,1.4
2023,7,28,22,0.0,10.16,83.55,1.19
2023,7,28,23,0.0,9.47,86.83,1.32
2023,7,29,0,0.0,9.27,87.59,0.69
2023,7,29,1,0.0,9.05,88.37,0.28
2023,7,29,2,0.0,8.8,89.04,0.28
2023,7,29,3,0.0,8.51,89.77,0.11
2023,7,29,4,0.0,8.57,89.21,0.08
2023,7,29,5,44.85,10.0,84.61,0.0
2023,7,29,6,222.0,11.96,79.06,0.0
2023,7,29,7,407.2,15.27,65.14,0.0
2023,7,29,8,593.4,20.44,37.01,0.0
2023,7,29,9,741.3,23.9,25.19,0.0
2023,7,29,10,675.15,26.06,20.97,0.0
2023,7,29,11,702.72,27.08,20.2,0.0
2023,7,29,12,640.8,27.36,20.91,0.02
2023,7,29,13,539.85,26.68,23.18,0.07
2023,7,29,14,467.8,25.11,27.37,0.16
2023,7,29,15,367.7,22.81,33.35,0.33
2023,7,29,16,199.95,21.05,38.66,0.63
2023,7,29,17,105.85,19.85,42.86,2.08
2023,7,29,18,37.8,17.38,57.03,4.31
2023,7,29,19,0.0,14.88,70.56,5.03
2023,7,29,20,0.0,13.52,83.4,4.65
2023,7,29,21,0.0,13.13,87.35,4.49
2023,7,29,22,0.0,12.76,89.2,2.97
2023,7,29,23,0.0,12.58,89.91,0.85
2023,7,30,0,0.0,12.27,89.65,0.26
2023,7,30,1,0.0,11.97,89.04,0.26
2023,7,30,2,0.0,11.36,90.4,0.11
2023,7,30,3,0.0,11.06,90.57,0.04
2023,7,30,4,0.0,11.25,88.89,0.0
2023,7,30,5,41.03,11.54,85.43,0.16
2023,7,30,6,211.93,12.25,79.56,0.43
2023,7,30,7,407.38,15.7,62.49,0.54
2023,7,30,8,598.95,22.05,33.77,0.47
2023,7,30,9,752.3,24.83,25.83,0.46
2023,7,30,10,763.0,26.12,23.68,0.88
2023,7,30,11,678.92,26.77,22.65,0.51
2023,7,30,12,370.4,26.1,24.48,1.38
2023,7,30,13,333.1,25.12,27.24,2.23
2023,7,30,14,320.77,23.62,31.26,3.59
2023,7,30,15,226.4,21.64,37.12,4.08
2023,7,30,16,111.95,19.31,45.23,3.84
2023,7,30,17,66.0,16.53,57.71,3.83
2023,7,30,18,18.45,13.9,70.33,1.94
2023,7,30,19,0.0,12.17,78.69,0.45
2023,7,30,20,0.0,11.47,80.06,0.05
2023,7,30,21,0.0,11.59,77.74,0.01
2023,7,30,22,0.0,12.25,72.21,0.02
2023,7,30,23,0.0,11.17,75.62,0.05
2023,7,31,0,0.0,10.68,75.74,0.1
2023,7,31,1,0.0,10.68,72.3,0.04
2023,7,31,2,0.0,10.63,71.37,0.03
2023,7,31,3,0.0,10.17,73.54,0.04
2023,7,31,4,0.0,9.81,75.09,0.03
2023,7,31,5,33.08,10.81,72.5,0.03
2023,7,31,6,199.8,14.55,57.45,0.04
2023,7,31,7,392.55,17.84,46.68,0.48
2023,7,31,8,592.53,20.59,40.23,1.94
2023,7,31,9,713.53,22.73,34.24,3.39
2023,7,31,10,809.4,23.85,31.06,7.04
2023,7,31,11,749.5,24.15,30.27,7.33
2023,7,31,12,695.38,24.2,30.59,7.35
2023,7,31,13,525.3,23.74,32.23,6.52
2023,7,31,14,204.9,23.09,34.04,4.69
2023,7,31,15,46.95,21.98,37.36,3.12
2023,7,31,16,27.98,20.48,42.59,2.87
2023,7,31,17,93.03,18.77,49.23,2.54
2023,7,31,18,13.88,16.5,61.91,3.74
2023,7,31,19,0.0,14.55,75.16,9.02
2023,7,31,20,0.0,13.7,81.28,16.0
2023,7,31,21,0.0,12.99,83.43,28.49
2023,7,31,22,0.0,11.98,89.62,58.73
2023,7,31,23,0.0,11.11,91.7,110.04
2023,8,1,0,0.0,9.78,91.87,103.82
2023,8,1,1,0.0,8.9,91.17,39.13
2023,8,1,2,0.0,8.62,89.93,4.16
2023,8,1,3,0.0,8.79,87.02,0.35
2023,8,1,4,0.0,8.91,83.51,0.13
2023,8,1,5,26.92,9.43,79.45,0.3
2023,8,1,6,164.35,11.54,72.31,0.08
2023,8,1,7,317.55,14.18,61.34,0.67
2023,8,1,8,496.95,17.8,44.48,0.85
2023,8,1,9,682.4,21.27,35.62,2.15
2023,8,1,10,822.58,22.79,33.03,4.77
2023,8,1,11,822.88,23.24,32.7,8.07
2023,8,1,12,709.6,22.56,35.96,15.34
2023,8,1,13,217.93,21.07,42.24,19.92
